InvoiceDate,InvoiceSaleID,Department,CustomerID,Remarks,InvoiceAmount,FullyPaid,PartlyPaid,Transactions,AmountPaid,AmountDue,PaidPercent,LastPayment,DaysToPay
2021-07-06 13:37:04.937600,337a553f-4a28-429a-b50b-1603ab204dbb,0,8857dc23-4f26-4d88-bffd-08d8b8c62267,,100000.0,True,False,"[(Timestamp('2021-12-06 00:00:00'), 100000.0)]",100000.0,0.0,100.0,2021-12-06 00:00:00.000000,152
2021-07-29 12:27:49.991235,339775cf-a8ee-44ae-8d53-5d3c476bceb4,0,35359040-5a6e-462d-a062-cdb5ba54055a,,400000.0,True,False,"[(Timestamp('2021-10-01 00:00:00'), 400000.0)]",400000.0,0.0,100.0,2021-10-01 00:00:00.000000,63
2021-01-21 00:00:00.000000,33985548-ad30-4013-b0fa-2a6ecf3a7e75,0,2e0ea6c0-6b25-4606-be80-d5b383c5a8d9,,186750.0,False,True,"[(Timestamp('2021-03-04 00:00:00'), 160000.0)]",160000.0,26750.0,85.6760374832664,2021-03-04 00:00:00.000000,
2021-08-02 08:48:34.499573,33a50fe4-1cc8-4662-9125-cd1aada7a276,0,5567eaec-0a47-4978-b6b9-d084d6088ae4,,35750.0,True,False,"[(Timestamp('2021-09-13 00:00:00'), 35750.0)]",35750.0,0.0,100.0,2021-09-13 00:00:00.000000,41
2021-03-05 00:00:00.000000,33a708fd-485c-46a6-a66f-3b14a2a44f03,0,1f355f31-c0ae-44af-9df2-b1bc27f80878,"Good  morning sir ,kindly send request thank ",120000.0,True,False,"[(Timestamp('2021-03-05 00:00:00'), 120000.0)]",120000.0,0.0,100.0,2021-03-05 00:00:00.000000,0
2021-02-01 00:00:00.000000,33bc44df-fc32-45cf-bba4-77caf5181376,2,9c754539-5acc-4726-1aae-08d88a398cde,"payment made
payment detais are as follows 

840,000 payed in yesterday (nduka)
420,000 transfer made this morning>

kindly approve sir.",1260000.01,False,True,"[(Timestamp('2021-02-01 00:00:00'), 840000.0), (Timestamp('2021-02-02 00:00:00'), 420000.0)]",1260000.0,0.010000000009313226,99.99999920634922,2021-02-02 00:00:00.000000,1
2021-11-26 00:00:00.000000,33c8344c-a506-4e1f-870a-460c40b46ac5,2,90d93ec6-fd1f-440f-a5f2-08d9413d5e86,,100000.0,True,False,"[(Timestamp('2021-11-26 00:00:00'), 100000.0)]",100000.0,0.0,100.0,2021-11-26 00:00:00.000000,0
2021-04-07 13:02:18.599986,33d84436-f5ed-47ac-9950-57569f668c4f,0,d73d7a11-a7af-4804-3f5d-08d869fe53b0,Kindly Approve,420000.0,True,False,"[(Timestamp('2021-04-08 00:00:00'), 420000.0)]",420000.0,0.0,100.0,2021-04-08 00:00:00.000000,0
2021-08-09 00:00:00.000000,33d95172-2dba-4514-8d4c-a93671a616f4,0,93304e59-9509-4220-aa2c-1a74463c64fb,Please send it's urgent thanks,1391000.0,True,False,"[(Timestamp('2021-08-09 00:00:00'), 1391000.0)]",1391000.0,0.0,100.0,2021-08-09 00:00:00.000000,0
2021-09-03 13:43:48.086268,33dbb615-7511-437f-96ba-e56bfa082400,0,bd9de198-6670-4156-8aa6-13179ca64af6,,53000.0,False,True,"[(Timestamp('2021-11-24 00:00:00'), 48000.0)]",48000.0,5000.0,90.56603773584906,2021-11-24 00:00:00.000000,
2021-03-10 00:00:00.000000,33def031-4d9a-41d2-a493-016b7663fd9c,2,34c2320d-f2c7-42fb-7c9c-08d8e34652df,,171000.0,True,False,"[(Timestamp('2021-03-10 00:00:00'), 171000.0)]",171000.0,0.0,100.0,2021-03-10 00:00:00.000000,0
2021-07-13 00:00:00.000000,33df4892-7a49-431c-9059-b6fb172ed959,0,48912e38-7de5-4b9b-d928-08d90e317ade,,200000.0,True,False,"[(Timestamp('2021-07-13 00:00:00'), 200000.0)]",200000.0,0.0,100.0,2021-07-13 00:00:00.000000,0
2021-05-21 00:00:00.000000,340024c4-bbe9-4939-bea4-5b7c30e70105,2,43d8614e-aab2-44cc-ca9a-08d870510860,Kindly approve sir.,172500.0,True,False,"[(Timestamp('2021-01-15 00:00:00'), 144000.0), (Timestamp('2021-07-02 00:00:00'), 28500.0)]",172500.0,0.0,100.0,2021-07-02 00:00:00.000000,42
2021-01-27 10:03:07.676849,3404cf5f-fd1f-4bcf-b713-26fed9b20440,0,8a9e7e61-08d7-49bf-ca97-08d870510860,Good day sir plz send it's urgent thanks,40000.0,True,False,"[(Timestamp('2021-03-19 00:00:00'), 40000.0)]",40000.0,0.0,100.0,2021-03-19 00:00:00.000000,50
2021-01-25 10:37:14.613765,340b1b8c-9d39-4d45-8584-d922c16d8ea0,0,2628aec8-f6de-4ea8-0a08-08d828cd2443,,230437.5,False,True,"[(Timestamp('2021-02-17 00:00:00'), 48000.0), (Timestamp('2021-05-20 00:00:00'), 150000.0), (Timestamp('2021-12-16 00:00:00'), 750.0)]",198750.0,31687.5,86.24898291293735,2021-12-16 00:00:00.000000,
2021-02-12 00:00:00.000000,3419d9f8-d086-4905-9cd3-02fe8e52d199,2,1c818205-d980-49f5-9ab9-a26683d2cf9c,,42300.0,True,False,"[(Timestamp('2021-02-09 00:00:00'), 100.0), (Timestamp('2021-03-08 00:00:00'), 12500.0), (Timestamp('2021-04-21 00:00:00'), 22500.0), (Timestamp('2021-06-22 00:00:00'), 7200.0)]",42300.0,0.0,100.0,2021-06-22 00:00:00.000000,130
2021-12-23 00:00:00.000000,3429eb0f-5da5-4751-b937-35255a519870,0,7442b0e6-1e4d-40ad-5d9a-08d98982e112,,100000.0,True,False,"[(Timestamp('2021-12-23 00:00:00'), 100000.0)]",100000.0,0.0,100.0,2021-12-23 00:00:00.000000,0
2021-05-11 00:00:00.000000,3460a924-5677-4f11-ad33-e5bd718f1383,2,45e47c59-7984-4e71-09fd-08d828cd2443,,420000.0,True,False,"[(Timestamp('2021-05-11 00:00:00'), 420000.0)]",420000.0,0.0,100.0,2021-05-11 00:00:00.000000,0
2021-03-04 00:00:00.000000,346b8793-970c-4dd9-a7b9-809a98454025,2,43b41a1b-2ac7-49a2-0d8e-08d82a6cbc03,"paid 630,000 to Zenith bank",630000.0,True,False,"[(Timestamp('2021-03-04 00:00:00'), 630000.0)]",630000.0,0.0,100.0,2021-03-04 00:00:00.000000,0
2021-02-27 00:00:00.000000,347595a8-e83f-4a80-aa10-180211b0b5df,0,5296638a-c9df-4052-aaf2-84977e51fe88,,1200000.0,True,False,"[(Timestamp('2021-02-27 00:00:00'), 374000.0), (Timestamp('2021-04-07 00:00:00'), 250000.0), (Timestamp('2021-06-09 00:00:00'), 576000.0)]",1200000.0,0.0,100.0,2021-06-09 00:00:00.000000,102
2021-07-22 13:36:04.790360,347adc89-e665-4aff-83fd-e32958b78c6e,0,aec46a48-99bb-4f2c-a771-08d93b2e730e,Please send it's urgent thanks,56250.0,False,True,"[(Timestamp('2021-07-23 00:00:00'), 4000.0)]",4000.0,52250.0,7.111111111111111,2021-07-23 00:00:00.000000,
2021-09-10 00:00:00.000000,3496972e-5ad5-41a9-84db-a9d3bd2423c6,2,01eb0dd4-99ac-413d-e76d-08d8540dc0ba,,3265000.0,True,False,"[(Timestamp('2021-09-10 00:00:00'), 1210000.0), (Timestamp('2021-09-21 00:00:00'), 1100000.0), (Timestamp('2021-09-24 00:00:00'), 955000.0)]",3265000.0,0.0,100.0,2021-09-24 00:00:00.000000,14
2021-10-27 00:00:00.000000,349dbaed-157a-40dd-8ccb-84ef08c13f12,0,700f1f91-3961-4e58-5b5d-08d8b45f5192,,1000000.0,True,False,"[(Timestamp('2021-10-27 00:00:00'), 1000000.0)]",1000000.0,0.0,100.0,2021-10-27 00:00:00.000000,0
2021-09-06 00:00:00.000000,34b20932-9b4d-44fb-ad24-81caef91141c,0,9c58a5f7-10b2-49a5-bc36-6fdc9bbbcc0f,,94000.0,True,False,"[(Timestamp('2021-09-06 00:00:00'), 94000.0)]",94000.0,0.0,100.0,2021-09-06 00:00:00.000000,0
2021-09-22 00:00:00.000000,34beca78-69ca-4466-85c0-64d13ff89f10,0,bbd224fd-01c6-4674-5c2d-08d8d882e26a,,1980000.0,True,False,"[(Timestamp('2021-09-22 00:00:00'), 1980000.0)]",1980000.0,0.0,100.0,2021-09-22 00:00:00.000000,0
2021-07-06 09:00:39.117207,34c7018f-f5fc-4860-9694-c98626c1ff81,0,48912e38-7de5-4b9b-d928-08d90e317ade,,80000.0,True,False,"[(Timestamp('2021-08-23 00:00:00'), 80000.0)]",80000.0,0.0,100.0,2021-08-23 00:00:00.000000,47
2021-01-07 00:00:00.000000,34dd3ea0-0821-4394-a4cd-eeff8ece0e8a,0,ce4aaf00-5717-4371-c547-08d8a7e8a3e0,,275000.0,True,False,"[(Timestamp('2021-01-07 00:00:00'), 275000.0)]",275000.0,0.0,100.0,2021-01-07 00:00:00.000000,0
2021-10-20 14:08:53.401270,35027ee7-1986-46ad-a148-e7d98cd55681,0,eb35d825-002d-4ee3-aec6-769d7548ebbf,Please send it's urgent thanks,650375.0,False,True,"[(Timestamp('2021-10-21 00:00:00'), 650000.0)]",650000.0,375.0,99.9423409571401,2021-10-21 00:00:00.000000,0
2021-01-12 00:00:00.000000,3504da0c-424e-47b9-9269-e30204e7b44c,0,07ef8296-82b6-43b9-b44e-016416fa8177,,126000.0,True,False,"[(Timestamp('2021-01-12 00:00:00'), 28500.0), (Timestamp('2021-03-26 00:00:00'), 97500.0)]",126000.0,0.0,100.0,2021-03-26 00:00:00.000000,73
2021-09-02 00:00:00.000000,3505cdda-3116-4f51-a00f-32a7f50dffb4,2,18cc9579-5202-4a08-e770-08d8540dc0ba,,1050000.0,True,False,"[(Timestamp('2021-02-09 00:00:00'), 500000.0), (Timestamp('2021-09-02 00:00:00'), 550000.0)]",1050000.0,0.0,100.0,2021-09-02 00:00:00.000000,0
2021-03-19 00:00:00.000000,3519395d-2880-4f3e-814c-1a6b63320046,0,8a9e7e61-08d7-49bf-ca97-08d870510860,"Good morning sir please send request, thanks ",402000.0,True,False,"[(Timestamp('2021-03-19 00:00:00'), 87000.0), (Timestamp('2021-04-16 00:00:00'), 315000.0)]",402000.0,0.0,100.0,2021-04-16 00:00:00.000000,28
2021-06-28 11:52:03.440072,35270a27-7a45-4810-9077-f488cf1d9c97,0,55d91083-6335-4cd3-e38b-08d8905f74fc,,250000.0,True,False,"[(Timestamp('2021-07-15 00:00:00'), 250000.0)]",250000.0,0.0,100.0,2021-07-15 00:00:00.000000,16
2021-02-26 00:00:00.000000,3530b2dc-5af0-4cd4-bade-edb084c37de2,2,cee4415d-2bf6-4cdf-adc9-5ea45f5780d2,,420000.0,True,False,"[(Timestamp('2021-02-26 00:00:00'), 420000.0)]",420000.0,0.0,100.0,2021-02-26 00:00:00.000000,0
2021-10-27 14:41:24.027324,35321fce-0068-4af6-8ab1-c9ddbd45ecf0,0,d2db4826-022b-458a-1255-08d998c2a785,,92125.0,False,True,"[(Timestamp('2021-11-10 00:00:00'), 50000.0)]",50000.0,42125.0,54.27408412483039,2021-11-10 00:00:00.000000,
2021-04-09 00:00:00.000000,353d5470-3d7e-46fd-ae4f-5ef7e0d2a061,0,ff5fc53c-9d87-4bf1-311b-08d8e48fa4e7,,310000.0,False,True,"[(Timestamp('2021-04-09 00:00:00'), 101000.0)]",101000.0,209000.0,32.58064516129032,2021-04-09 00:00:00.000000,
2021-11-19 00:00:00.000000,354783ab-fb0b-4c33-8a8f-67c6292c26ef,2,e91807e1-f28b-4a2b-5c28-08d8d882e26a,,312958.25,True,False,"[(Timestamp('2021-11-19 00:00:00'), 312958.25)]",312958.25,0.0,100.0,2021-11-19 00:00:00.000000,0
2021-12-20 00:00:00.000000,3551a130-482a-4532-b49f-c6ee46a8f62d,0,c2f6b783-2eea-4503-0c3d-08d8615dff18,,1162500.0,True,False,"[(Timestamp('2021-12-20 00:00:00'), 1162500.0)]",1162500.0,0.0,100.0,2021-12-20 00:00:00.000000,0
2021-09-16 13:25:16.502963,35731f26-8f38-44eb-8621-e57063d05acc,2,1c818205-d980-49f5-9ab9-a26683d2cf9c,,38025.0,True,False,"[(Timestamp('2021-09-28 00:00:00'), 8185.0), (Timestamp('2021-10-29 00:00:00'), 29430.0), (Timestamp('2021-11-15 00:00:00'), 410.0)]",38025.0,0.0,100.0,2021-11-15 00:00:00.000000,59
2021-08-20 10:52:05.051687,3577cbcd-2cc7-4ff8-9d0e-6599533154bd,0,1f355f31-c0ae-44af-9df2-b1bc27f80878,Please send it's urgent thanks,50000.0,True,False,"[(Timestamp('2021-11-08 00:00:00'), 50000.0)]",50000.0,0.0,100.0,2021-11-08 00:00:00.000000,79
2021-06-09 00:00:00.000000,35863510-0e3b-47f7-b81b-a1522002f604,1,af37c7a2-e7cf-4e86-aaff-08d8952db98b,,52900000.0,False,True,"[(Timestamp('2021-06-09 00:00:00'), 10000000.0), (Timestamp('2021-07-09 00:00:00'), 3000000.0), (Timestamp('2021-08-06 00:00:00'), 6500000.0), (Timestamp('2021-08-13 00:00:00'), 625000.0)]",20125000.0,32775000.0,38.04347826086957,2021-08-13 00:00:00.000000,
2021-05-21 09:50:52.801460,35934029-a9e8-49c6-a0cc-70c086e4ecbe,0,55d91083-6335-4cd3-e38b-08d8905f74fc,,225000.0,True,False,"[(Timestamp('2021-05-29 00:00:00'), 65000.0), (Timestamp('2021-06-04 00:00:00'), 135000.0), (Timestamp('2021-06-12 00:00:00'), 25000.0)]",225000.0,0.0,100.0,2021-06-12 00:00:00.000000,21
2021-08-26 12:23:35.801253,359ac030-595f-4a13-9709-8e8d76a04b1e,0,c0c3c645-3340-4168-992a-291635d0d152,,100000.0,True,False,"[(Timestamp('2021-04-26 00:00:00'), 61000.0), (Timestamp('2021-08-24 00:00:00'), 7000.0), (Timestamp('2021-09-15 00:00:00'), 32000.0)]",100000.0,0.0,100.0,2021-09-15 00:00:00.000000,19
2021-08-25 00:00:00.000000,35a8e3ad-86d6-4f8a-800b-9f579ceee56c,0,08b175a3-9c3a-42b1-928c-08d8ddbead40,Paid 28/8/21,100000.0,False,True,"[(Timestamp('2021-08-25 00:00:00'), 0.0), (Timestamp('2021-08-31 00:00:00'), 0.0), (Timestamp('2021-09-15 00:00:00'), 68000.0)]",68000.0,32000.0,68.0,2021-09-15 00:00:00.000000,
2021-02-05 00:00:00.000000,35abca3c-c7c3-4fc1-96e4-c0ec9c792ee5,2,10dac152-61a5-4a5d-ab01-08d8952db98b,,2200000.0,True,False,"[(Timestamp('2021-02-05 00:00:00'), 2200000.0)]",2200000.0,0.0,100.0,2021-02-05 00:00:00.000000,0
2021-03-10 00:00:00.000000,35ce1f37-3ab9-4ceb-89e0-28546397b990,2,01eb0dd4-99ac-413d-e76d-08d8540dc0ba,Kindly approve sir.,501905.0,True,False,"[(Timestamp('2021-03-10 00:00:00'), 429825.0), (Timestamp('2021-05-18 00:00:00'), 72080.0)]",501905.0,0.0,100.0,2021-05-18 00:00:00.000000,69
2021-02-03 00:00:00.000000,35ed0b05-ca47-427e-b3ba-0c9333335b8d,2,927e8734-05d0-4118-0a05-08d828cd2443,,72000.0,True,False,"[(Timestamp('2021-02-26 00:00:00'), 72000.0)]",72000.0,0.0,100.0,2021-02-26 00:00:00.000000,23
2021-07-09 00:00:00.000000,35fa1a25-3680-46c4-aa5c-f99878c2fc6b,0,bf883399-ef1b-46b1-08a7-08d942bfddcb,,101200.0,True,False,"[(Timestamp('2021-07-09 00:00:00'), 100000.0), (Timestamp('2021-08-11 00:00:00'), 1200.0)]",101200.0,0.0,100.0,2021-08-11 00:00:00.000000,33
2021-08-20 00:00:00.000000,35fac0c8-2c21-45ba-a493-995de0c06fbb,0,26f41aa8-9d64-4557-5a26-08d94828ee4c,,1000000.0,True,False,"[(Timestamp('2021-08-20 00:00:00'), 1000000.0)]",1000000.0,0.0,100.0,2021-08-20 00:00:00.000000,0
2021-12-17 15:11:59.010828,35fc5450-fec2-407b-8385-81ab7f0b7a15,0,5567eaec-0a47-4978-b6b9-d084d6088ae4,Victoria Island delivery.!!!!,235400.0,True,False,"[(Timestamp('2021-11-17 00:00:00'), 59400.0), (Timestamp('2021-12-17 00:00:00'), 50750.0), (Timestamp('2021-12-20 00:00:00'), 93815.0)]",203965.0,31435.0,86.64613423959219,2021-12-20 00:00:00.000000,
2021-03-18 00:00:00.000000,3605033d-e8aa-429a-9d22-ea7b5c4a54fc,0,41f7c901-c93a-481c-bbaa-c8c728e5a496,,119484.0,True,False,"[(Timestamp('2021-03-18 00:00:00'), 119484.0)]",119484.0,0.0,100.0,2021-03-18 00:00:00.000000,0
2021-05-05 00:00:00.000000,36070d51-30a7-4a40-9950-bfe779707afe,0,0cd44759-7a0c-4d6b-2cc4-08d8c74d2561,,100000.0,True,False,"[(Timestamp('2021-05-05 00:00:00'), 100000.0)]",100000.0,0.0,100.0,2021-05-05 00:00:00.000000,0
2021-01-06 00:00:00.000000,361ea443-9934-492d-860b-6aaa269a55a9,0,ecded4f4-8093-4491-a885-9ff203792ed1,Payment made to Zenith account,230500.0,True,False,"[(Timestamp('2021-01-06 00:00:00'), 230500.0)]",230500.0,0.0,100.0,2021-01-06 00:00:00.000000,0
2021-04-19 00:00:00.000000,362252be-829d-4c5c-a2ef-41b2f1472060,2,83227ca0-4b0f-42b1-8034-3a29dae99a36,,84375.0,True,False,"[(Timestamp('2021-08-13 00:00:00'), 84375.0)]",84375.0,0.0,100.0,2021-08-13 00:00:00.000000,116
2021-02-16 00:00:00.000000,3624a39d-11c8-4f11-b930-e9d2ee0ce58e,0,b2de18d4-4a35-46f5-0c39-08d8615dff18,,840060.0,False,True,"[(Timestamp('2021-02-16 00:00:00'), 500000.0), (Timestamp('2021-04-17 00:00:00'), 210000.0), (Timestamp('2021-06-09 00:00:00'), 130000.0), (Timestamp('2021-09-21 00:00:00'), 5.0)]",840005.0,55.0,99.99345284860605,2021-09-21 00:00:00.000000,217
2021-08-25 00:00:00.000000,3640206a-7f97-4d93-9956-927c058aba7a,2,43d8614e-aab2-44cc-ca9a-08d870510860,,150500.0,True,False,"[(Timestamp('2021-08-25 00:00:00'), 69000.0), (Timestamp('2021-08-26 00:00:00'), 81500.0)]",150500.0,0.0,100.0,2021-08-26 00:00:00.000000,1
2021-06-23 09:42:15.115176,3641291c-5a59-4b4a-93f1-994dd9f4b343,0,9b8b5a33-8001-48f9-3963-08d935bd9e46,,22500.0,True,False,"[(Timestamp('2021-06-30 00:00:00'), 22500.0)]",22500.0,0.0,100.0,2021-06-30 00:00:00.000000,6
2021-09-23 10:50:29.774952,365a0172-df3f-4630-8676-39d47b3aac1d,2,c0eb4256-afc8-4ebb-1d4b-08d8cce4b4c8,,1605000.0,True,False,"[(Timestamp('2021-09-21 00:00:00'), 442500.0), (Timestamp('2021-11-16 00:00:00'), 1162500.0)]",1605000.0,0.0,100.0,2021-11-16 00:00:00.000000,53
2021-03-19 00:00:00.000000,365a2ac5-3fcb-49c1-9d78-1d249a4b8e3d,2,e3fc0ccb-07c5-4c15-09fe-08d828cd2443,,5200000.0,True,False,"[(Timestamp('2021-03-19 00:00:00'), 5200000.0)]",5200000.0,0.0,100.0,2021-03-19 00:00:00.000000,0
2021-12-06 00:00:00.000000,3677514c-35e9-4368-8a68-3f700f4cf3a7,0,031abb23-b75a-47c0-7f8f-08d94c7663a3,,500000.0,True,False,"[(Timestamp('2021-12-06 00:00:00'), 500000.0)]",500000.0,0.0,100.0,2021-12-06 00:00:00.000000,0
2021-09-22 00:00:00.000000,3696e16c-0570-41a2-99c9-9fb0474b8502,0,03641347-d213-40f4-9eaf-68c574d262c9,,2568000.0,True,False,"[(Timestamp('2021-09-03 00:00:00'), 503500.0), (Timestamp('2021-09-21 00:00:00'), 1605000.0), (Timestamp('2021-09-22 00:00:00'), 459500.0)]",2568000.0,0.0,100.0,2021-09-22 00:00:00.000000,0
2021-12-31 00:00:00.000000,369fa637-a2eb-4cd2-9de9-0ed69889d32a,0,7df1a5d4-186a-4708-d2f9-08d95b539093,,180000.0,True,False,"[(Timestamp('2021-12-31 00:00:00'), 180000.0)]",180000.0,0.0,100.0,2021-12-31 00:00:00.000000,0
2021-09-16 09:35:11.896997,36a35dfa-5ec3-47f0-b896-3d467e9c222c,0,ef37e370-0d3a-4d6c-0d3e-08d9534f7874,,400000.0,True,False,"[(Timestamp('2021-09-20 00:00:00'), 400000.0)]",400000.0,0.0,100.0,2021-09-20 00:00:00.000000,3
2021-10-13 14:59:26.448881,36a61bd0-c5ec-48b1-bc83-5acb3dda0d26,0,ff5fc53c-9d87-4bf1-311b-08d8e48fa4e7,,39325.0,False,True,"[(Timestamp('2021-12-22 00:00:00'), 38325.0)]",38325.0,1000.0,97.45708836617928,2021-12-22 00:00:00.000000,
2021-12-10 00:00:00.000000,36aee45e-976e-4cda-b5da-8bd5b832ddc4,0,9e89fe7c-66f1-4fc8-bdc1-08d8b79bfe1b,,1162096.37,True,False,"[(Timestamp('2021-12-10 00:00:00'), 824500.0), (Timestamp('2021-12-14 00:00:00'), 337596.37)]",1162096.37,0.0,100.0,2021-12-14 00:00:00.000000,4
2021-07-01 00:00:00.000000,36b3b245-597b-4cdc-8e0c-1ff51faf8e17,2,8b5e576d-2733-4fe6-be0c-fc22aa93ea39,,1000000.0,True,False,"[(Timestamp('2021-07-01 00:00:00'), 1000000.0)]",1000000.0,0.0,100.0,2021-07-01 00:00:00.000000,0
2021-06-04 00:00:00.000000,36cfd53b-12f2-473b-b75f-d177bbcaf9e4,0,2e0ea6c0-6b25-4606-be80-d5b383c5a8d9,,311950.0,False,True,"[(Timestamp('2021-06-04 00:00:00'), 187500.0), (Timestamp('2021-08-03 00:00:00'), 87500.0)]",275000.0,36950.0,88.15515306940215,2021-08-03 00:00:00.000000,
2021-12-10 00:00:00.000000,36d18f07-fcf0-470e-b795-ed02f54fece7,0,93304e59-9509-4220-aa2c-1a74463c64fb,Please send it's urgent thanks,90000.0,True,False,"[(Timestamp('2021-12-10 00:00:00'), 90000.0)]",90000.0,0.0,100.0,2021-12-10 00:00:00.000000,0
2021-12-17 16:21:16.149928,36e2a773-cf9c-4502-8e46-0f5e63ba0433,0,5567eaec-0a47-4978-b6b9-d084d6088ae4,"Lekki Reddington hospital
15C Admiralty way, Lekki phase I",893915.0,True,False,"[(Timestamp('2021-11-25 00:00:00'), 400000.0), (Timestamp('2021-12-24 00:00:00'), 493915.0)]",893915.0,0.0,100.0,2021-12-24 00:00:00.000000,6
2021-02-22 11:34:19.601338,371917bb-6235-408d-b974-9dafb4e7f5b4,0,5af0ed4d-38bb-41a8-814a-59e7fa81998f,,100000.0,True,False,"[(Timestamp('2021-01-14 00:00:00'), 79000.0), (Timestamp('2021-06-04 00:00:00'), 21000.0)]",100000.0,0.0,100.0,2021-06-04 00:00:00.000000,101
2021-07-22 12:08:14.441722,376aa58a-6004-4a3f-90b7-4c150b3d2b08,0,bef1be81-1781-4d87-e76b-08d8540dc0ba,Kindly approve Sir,40000.0,True,False,"[(Timestamp('2021-08-26 00:00:00'), 40000.0)]",40000.0,0.0,100.0,2021-08-26 00:00:00.000000,34
2021-03-10 00:00:00.000000,376f3265-3fab-4d47-a4f1-46f0ae04e121,2,1f0bb654-328d-411d-1ab1-08d88a398cde,,144000.0,True,False,"[(Timestamp('2021-08-17 00:00:00'), 76425.0), (Timestamp('2021-10-07 00:00:00'), 67575.0)]",144000.0,0.0,100.0,2021-10-07 00:00:00.000000,211
2021-06-01 15:16:32.167211,376f50c9-2a1a-4020-a10a-381f02b01565,0,c7c059f0-3c12-4fc0-8506-e3971c2217bf,,30000.0,True,False,"[(Timestamp('2021-11-09 00:00:00'), 30000.0)]",30000.0,0.0,100.0,2021-11-09 00:00:00.000000,160
2021-09-20 12:05:01.990778,378b065e-f738-4d3a-9e98-eddb606606a0,2,9e8d9d5d-9096-4aaa-4b05-08d9775ed34d,,106250.0,False,True,"[(Timestamp('2021-09-21 00:00:00'), 105678.91)]",105678.91,571.0899999999965,99.46250352941178,2021-09-21 00:00:00.000000,0
2022-01-04 15:01:46.913087,378e3b19-1365-49ca-b770-534a65b07345,0,a11bf8f6-c96f-4d52-d5f6-08d97f49e57e,Kindly Approve,51700.0,False,True,"[(Timestamp('2022-01-13 00:00:00'), 25000.0)]",25000.0,26700.0,48.35589941972921,2022-01-13 00:00:00.000000,
2021-05-26 16:30:47.946502,378e5ff6-c02b-4dde-ada7-1bad23a13153,0,067ae4d5-f26c-4c34-b290-7c57d2f6bc88,,9980.0,True,False,"[(Timestamp('2021-11-26 00:00:00'), 9980.0)]",9980.0,0.0,100.0,2021-11-26 00:00:00.000000,183
2021-11-09 12:03:29.976793,379f46c3-fb44-456b-a3e0-a105af6aea1a,0,833d9587-34e2-4d01-bd79-a4d5620d963d,,170500.0,True,False,"[(Timestamp('2021-12-16 00:00:00'), 170500.0)]",170500.0,0.0,100.0,2021-12-16 00:00:00.000000,36
2021-01-25 00:00:00.000000,37a8ba73-dd09-4135-a67a-4a3ea562b18c,0,389773fc-03f2-4af1-ff48-08d8bd436201,Kindly approve ,9800000.0,True,False,"[(Timestamp('2021-01-25 00:00:00'), 7840000.0), (Timestamp('2021-02-05 00:00:00'), 1960000.0)]",9800000.0,0.0,100.0,2021-02-05 00:00:00.000000,11
2021-06-22 12:34:50.802993,37c59444-0519-43cb-86a5-ba7d8e2515a3,0,cc79b3db-24e6-4fc6-e9cf-08d91a1991f3,,108000.0,False,True,"[(Timestamp('2021-07-09 00:00:00'), 27000.0)]",27000.0,81000.0,25.0,2021-07-09 00:00:00.000000,
2021-08-04 00:00:00.000000,37c8e82b-bf33-4b3a-9b8f-8b5a56f4a889,0,ff86083c-4bbd-493a-ae3a-4c967db42708,,124000.0,False,True,"[(Timestamp('2021-08-04 00:00:00'), 63761.0)]",63761.0,60239.0,51.42016129032258,2021-08-04 00:00:00.000000,
2021-01-28 00:00:00.000000,37de4852-9fc6-43e5-849b-e82e2a70d4ca,2,18cc9579-5202-4a08-e770-08d8540dc0ba,,680000.0,False,True,"[(Timestamp('2021-01-27 00:00:00'), 450000.0), (Timestamp('2021-01-28 00:00:00'), 220000.0)]",670000.0,10000.0,98.52941176470588,2021-01-28 00:00:00.000000,
2022-01-11 14:40:14.389641,37e2b705-2746-4308-8b05-409d1ea770bf,0,e6a91ed3-30ea-461d-a346-970569ef23c6,,77000.0,True,False,"[(Timestamp('2022-01-20 00:00:00'), 77000.0)]",77000.0,0.0,100.0,2022-01-20 00:00:00.000000,8
2021-08-19 08:37:07.785339,38056038-e59e-4283-a568-f13efed8a07f,0,031abb23-b75a-47c0-7f8f-08d94c7663a3,,100000.0,True,False,"[(Timestamp('2021-08-27 00:00:00'), 100000.0)]",100000.0,0.0,100.0,2021-08-27 00:00:00.000000,7
2021-09-13 13:59:22.555208,38171c8d-a4b0-48f6-bb3a-be2b694aa1bc,0,8afcf63e-c129-41da-928d-08d8ddbead40,Please send it's urgent thanks,164500.0,True,False,"[(Timestamp('2021-09-13 00:00:00'), 120000.0), (Timestamp('2021-09-15 00:00:00'), 44500.0)]",164500.0,0.0,100.0,2021-09-15 00:00:00.000000,1
2021-03-24 10:54:25.214911,38584953-b0b5-478e-b36e-e60b2cb114c0,0,d9c5771d-e514-4fd0-a464-d2f7a88d3a7f,,211500.0,True,False,"[(Timestamp('2021-03-29 00:00:00'), 211500.0)]",211500.0,0.0,100.0,2021-03-29 00:00:00.000000,4
2021-11-24 11:14:30.388589,385fa042-2620-4d47-813d-30fc65a373f8,0,c8c2dddb-58ab-43d4-d5f7-08d97f49e57e,,288000.0,False,True,"[(Timestamp('2022-01-13 00:00:00'), 273600.0)]",273600.0,14400.0,95.0,2022-01-13 00:00:00.000000,
